city,state_id,state_name,county_name,zip
Harvey,IL,Illinois,Cook,60426
Markham,IL,Illinois,Cook,60428
Hazel Crest,IL,Illinois,Cook,60429
Homewood,IL,Illinois,Cook,60430
Joliet,IL,Illinois,Will,60431
Joliet,IL,Illinois,Will,60432
Joliet,IL,Illinois,Will,60433
Joliet,IL,Illinois,Will,60435
Joliet,IL,Illinois,Will,60436
Kinsman,IL,Illinois,Grundy,60437
Lansing,IL,Illinois,Cook,60438
Lemont,IL,Illinois,Cook,60439
Bolingbrook,IL,Illinois,Will,60440
Lockport,IL,Illinois,Will,60441
Manhattan,IL,Illinois,Will,60442
Matteson,IL,Illinois,Cook,60443
Mazon,IL,Illinois,Grundy,60444
Midlothian,IL,Illinois,Cook,60445
Romeoville,IL,Illinois,Will,60446
Minooka,IL,Illinois,Grundy,60447
Mokena,IL,Illinois,Will,60448
Monee,IL,Illinois,Will,60449
Morris,IL,Illinois,Grundy,60450
New Lenox,IL,Illinois,Will,60451
Oak Forest,IL,Illinois,Cook,60452
Oak Lawn,IL,Illinois,Cook,60453
Bridgeview,IL,Illinois,Cook,60455
Hometown,IL,Illinois,Cook,60456
Hickory Hills,IL,Illinois,Cook,60457
Justice,IL,Illinois,Cook,60458
Burbank,IL,Illinois,Cook,60459
Odell,IL,Illinois,Livingston,60460
Olympia Fields,IL,Illinois,Cook,60461
Orland Park,IL,Illinois,Cook,60462
Palos Heights,IL,Illinois,Cook,60463
Palos Park,IL,Illinois,Cook,60464
Palos Hills,IL,Illinois,Cook,60465
Park Forest,IL,Illinois,Cook,60466
Orland Park,IL,Illinois,Cook,60467
Peotone,IL,Illinois,Will,60468
Posen,IL,Illinois,Cook,60469
Ransom,IL,Illinois,LaSalle,60470
Richton Park,IL,Illinois,Cook,60471
Robbins,IL,Illinois,Cook,60472
South Holland,IL,Illinois,Cook,60473
South Wilmington,IL,Illinois,Grundy,60474
Steger,IL,Illinois,Will,60475
Thornton,IL,Illinois,Cook,60476
Tinley Park,IL,Illinois,Cook,60477
Country Club Hills,IL,Illinois,Cook,60478
Verona,IL,Illinois,Grundy,60479
Willow Springs,IL,Illinois,Cook,60480
Wilmington,IL,Illinois,Will,60481
Worth,IL,Illinois,Cook,60482
University Park,IL,Illinois,Will,60484
Tinley Park,IL,Illinois,Cook,60487
Bolingbrook,IL,Illinois,Will,60490
Homer Glen,IL,Illinois,Will,60491
Summit Argo,IL,Illinois,Cook,60501
Aurora,IL,Illinois,DuPage,60502
Aurora,IL,Illinois,Will,60503
Aurora,IL,Illinois,DuPage,60504
Aurora,IL,Illinois,Kane,60505
Aurora,IL,Illinois,Kane,60506
Batavia,IL,Illinois,Kane,60510
Big Rock,IL,Illinois,Kane,60511
Bristol,IL,Illinois,Kendall,60512
Brookfield,IL,Illinois,Cook,60513
Clarendon Hills,IL,Illinois,DuPage,60514
Downers Grove,IL,Illinois,DuPage,60515
Downers Grove,IL,Illinois,DuPage,60516
Woodridge,IL,Illinois,DuPage,60517
Earlville,IL,Illinois,LaSalle,60518
Eola,IL,Illinois,DuPage,60519
Hinckley,IL,Illinois,DeKalb,60520
Hinsdale,IL,Illinois,DuPage,60521
Oak Brook,IL,Illinois,DuPage,60523
La Grange,IL,Illinois,Cook,60525
La Grange Park,IL,Illinois,Cook,60526
Willowbrook,IL,Illinois,DuPage,60527
Lee,IL,Illinois,Lee,60530
Leland,IL,Illinois,LaSalle,60531
Lisle,IL,Illinois,DuPage,60532
Lyons,IL,Illinois,Cook,60534
Millbrook,IL,Illinois,Kendall,60536
Millington,IL,Illinois,LaSalle,60537
Montgomery,IL,Illinois,Kendall,60538
Mooseheart,IL,Illinois,Kane,60539
Naperville,IL,Illinois,DuPage,60540
Newark,IL,Illinois,Kendall,60541
North Aurora,IL,Illinois,Kane,60542
Oswego,IL,Illinois,Kendall,60543
Plainfield,IL,Illinois,Will,60544
Plano,IL,Illinois,Kendall,60545
Riverside,IL,Illinois,Cook,60546
Sandwich,IL,Illinois,DeKalb,60548
Serena,IL,Illinois,LaSalle,60549
Shabbona,IL,Illinois,DeKalb,60550
Sheridan,IL,Illinois,LaSalle,60551
Somonauk,IL,Illinois,LaSalle,60552
Steward,IL,Illinois,Lee,60553
Sugar Grove,IL,Illinois,Kane,60554
Warrenville,IL,Illinois,DuPage,60555
Waterman,IL,Illinois,DeKalb,60556
Wedron,IL,Illinois,LaSalle,60557
Western Springs,IL,Illinois,Cook,60558
Westmont,IL,Illinois,DuPage,60559
Yorkville,IL,Illinois,Kendall,60560
Darien,IL,Illinois,DuPage,60561
Naperville,IL,Illinois,DuPage,60563
Naperville,IL,Illinois,Will,60564
Naperville,IL,Illinois,DuPage,60565
Plainfield,IL,Illinois,Will,60585
Plainfield,IL,Illinois,Will,60586
Chicago,IL,Illinois,Cook,60601
Chicago,IL,Illinois,Cook,60602
Chicago,IL,Illinois,Cook,60603
Chicago,IL,Illinois,Cook,60604
Chicago,IL,Illinois,Cook,60605
Chicago,IL,Illinois,Cook,60606
Chicago,IL,Illinois,Cook,60607
Chicago,IL,Illinois,Cook,60608
Chicago,IL,Illinois,Cook,60609
Chicago,IL,Illinois,Cook,60610
Chicago,IL,Illinois,Cook,60611
Chicago,IL,Illinois,Cook,60612
Chicago,IL,Illinois,Cook,60613
Chicago,IL,Illinois,Cook,60614
Chicago,IL,Illinois,Cook,60615
Chicago,IL,Illinois,Cook,60616
Chicago,IL,Illinois,Cook,60617
Chicago,IL,Illinois,Cook,60618
Chicago,IL,Illinois,Cook,60619
Chicago,IL,Illinois,Cook,60620
Chicago,IL,Illinois,Cook,60621
Chicago,IL,Illinois,Cook,60622
Chicago,IL,Illinois,Cook,60623
Chicago,IL,Illinois,Cook,60624
Chicago,IL,Illinois,Cook,60625
Chicago,IL,Illinois,Cook,60626
Chicago,IL,Illinois,Cook,60628
Chicago,IL,Illinois,Cook,60629
Chicago,IL,Illinois,Cook,60630
Chicago,IL,Illinois,Cook,60631
Chicago,IL,Illinois,Cook,60632
Chicago,IL,Illinois,Cook,60633
Chicago,IL,Illinois,Cook,60634
Chicago,IL,Illinois,Cook,60636
Chicago,IL,Illinois,Cook,60637
Chicago,IL,Illinois,Cook,60638
Chicago,IL,Illinois,Cook,60639
Chicago,IL,Illinois,Cook,60640
Chicago,IL,Illinois,Cook,60641
Chicago,IL,Illinois,Cook,60642
Chicago,IL,Illinois,Cook,60643
Chicago,IL,Illinois,Cook,60644
Chicago,IL,Illinois,Cook,60645
Chicago,IL,Illinois,Cook,60646
Chicago,IL,Illinois,Cook,60647
Chicago,IL,Illinois,Cook,60649
Chicago,IL,Illinois,Cook,60651
Chicago,IL,Illinois,Cook,60652
Chicago,IL,Illinois,Cook,60653
Chicago,IL,Illinois,Cook,60654
Chicago,IL,Illinois,Cook,60655
Chicago,IL,Illinois,Cook,60656
Chicago,IL,Illinois,Cook,60657
Chicago,IL,Illinois,Cook,60659
Chicago,IL,Illinois,Cook,60660
Chicago,IL,Illinois,Cook,60661
Harwood Heights,IL,Illinois,Cook,60706
Elmwood Park,IL,Illinois,Cook,60707
Lincolnwood,IL,Illinois,Cook,60712
Niles,IL,Illinois,Cook,60714
Alsip,IL,Illinois,Cook,60803
Cicero,IL,Illinois,Cook,60804
Evergreen Park,IL,Illinois,Cook,60805
Riverdale,IL,Illinois,Cook,60827
Kankakee,IL,Illinois,Kankakee,60901
Aroma Park,IL,Illinois,Kankakee,60910
Ashkum,IL,Illinois,Iroquois,60911
Beaverville,IL,Illinois,Iroquois,60912
Bonfield,IL,Illinois,Kankakee,60913
Bourbonnais,IL,Illinois,Kankakee,60914
Bradley,IL,Illinois,Kankakee,60915
Buckingham,IL,Illinois,Kankakee,60917
Buckley,IL,Illinois,Iroquois,60918
Cabery,IL,Illinois,Ford,60919
Campus,IL,Illinois,Livingston,60920
Chatsworth,IL,Illinois,Livingston,60921
Chebanse,IL,Illinois,Kankakee,60922
Cissna Park,IL,Illinois,Iroquois,60924
Claytonville,IL,Illinois,Iroquois,60926
Clifton,IL,Illinois,Iroquois,60927
Crescent City,IL,Illinois,Iroquois,60928
Cullom,IL,Illinois,Livingston,60929
Danforth,IL,Illinois,Iroquois,60930
Donovan,IL,Illinois,Iroquois,60931
East Lynn,IL,Illinois,Vermilion,60932
Elliott,IL,Illinois,Ford,60933
Emington,IL,Illinois,Livingston,60934
Essex,IL,Illinois,Kankakee,60935
Gibson City,IL,Illinois,Ford,60936
Gilman,IL,Illinois,Iroquois,60938
Grant Park,IL,Illinois,Kankakee,60940
Herscher,IL,Illinois,Kankakee,60941
Hoopeston,IL,Illinois,Vermilion,60942
Iroquois,IL,Illinois,Iroquois,60945
Kempton,IL,Illinois,Ford,60946
Loda,IL,Illinois,Iroquois,60948
Ludlow,IL,Illinois,Champaign,60949
Manteno,IL,Illinois,Kankakee,60950
Martinton,IL,Illinois,Iroquois,60951
Melvin,IL,Illinois,Ford,60952
Milford,IL,Illinois,Iroquois,60953
Momence,IL,Illinois,Kankakee,60954
Onarga,IL,Illinois,Iroquois,60955
Paxton,IL,Illinois,Ford,60957
Pembroke Township,IL,Illinois,Kankakee,60958
Piper City,IL,Illinois,Ford,60959
Rankin,IL,Illinois,Vermilion,60960
Reddick,IL,Illinois,Kankakee,60961
Roberts,IL,Illinois,Ford,60962
Rossville,IL,Illinois,Vermilion,60963
Saint Anne,IL,Illinois,Kankakee,60964
Sheldon,IL,Illinois,Iroquois,60966
Thawville,IL,Illinois,Iroquois,60968
Union Hill,IL,Illinois,Kankakee,60969
Watseka,IL,Illinois,Iroquois,60970
Wellington,IL,Illinois,Iroquois,60973
Woodland,IL,Illinois,Iroquois,60974
Apple River,IL,Illinois,Jo Daviess,61001
Ashton,IL,Illinois,Lee,61006
Baileyville,IL,Illinois,Ogle,61007
Belvidere,IL,Illinois,Boone,61008
Byron,IL,Illinois,Ogle,61010
Caledonia,IL,Illinois,Boone,61011
Capron,IL,Illinois,Boone,61012
Cedarville,IL,Illinois,Stephenson,61013
Chadwick,IL,Illinois,Carroll,61014
Chana,IL,Illinois,Ogle,61015
Cherry Valley,IL,Illinois,Winnebago,61016
Dakota,IL,Illinois,Stephenson,61018
Davis,IL,Illinois,Stephenson,61019
Davis Junction,IL,Illinois,Ogle,61020
Dixon,IL,Illinois,Lee,61021
Durand,IL,Illinois,Winnebago,61024
East Dubuque,IL,Illinois,Jo Daviess,61025
Eleroy,IL,Illinois,Stephenson,61027
Elizabeth,IL,Illinois,Jo Daviess,61028
Forreston,IL,Illinois,Ogle,61030
Franklin Grove,IL,Illinois,Lee,61031
Freeport,IL,Illinois,Stephenson,61032
Galena,IL,Illinois,Jo Daviess,61036
Galt,IL,Illinois,Whiteside,61037
Garden Prairie,IL,Illinois,Boone,61038
German Valley,IL,Illinois,Stephenson,61039
Hanover,IL,Illinois,Jo Daviess,61041
Harmon,IL,Illinois,Lee,61042
Holcomb,IL,Illinois,Ogle,61043
Kent,IL,Illinois,Stephenson,61044
Lanark,IL,Illinois,Carroll,61046
Leaf River,IL,Illinois,Ogle,61047
Lena,IL,Illinois,Stephenson,61048
Lindenwood,IL,Illinois,Ogle,61049
McConnell,IL,Illinois,Stephenson,61050
Milledgeville,IL,Illinois,Carroll,61051
Monroe Center,IL,Illinois,Ogle,61052
Mount Carroll,IL,Illinois,Carroll,61053
Mount Morris,IL,Illinois,Ogle,61054
Nachusa,IL,Illinois,Lee,61057
Nora,IL,Illinois,Jo Daviess,61059
Orangeville,IL,Illinois,Stephenson,61060
Oregon,IL,Illinois,Ogle,61061
Pearl City,IL,Illinois,Stephenson,61062
Pecatonica,IL,Illinois,Winnebago,61063
Polo,IL,Illinois,Ogle,61064
Poplar Grove,IL,Illinois,Boone,61065
Ridott,IL,Illinois,Stephenson,61067
Rochelle,IL,Illinois,Ogle,61068
Rock City,IL,Illinois,Stephenson,61070
Rock Falls,IL,Illinois,Whiteside,61071
Rockton,IL,Illinois,Winnebago,61072
Roscoe,IL,Illinois,Winnebago,61073
Savanna,IL,Illinois,Carroll,61074
Scales Mound,IL,Illinois,Jo Daviess,61075
Seward,IL,Illinois,Winnebago,61077
Shannon,IL,Illinois,Carroll,61078
Shirland,IL,Illinois,Winnebago,61079
South Beloit,IL,Illinois,Winnebago,61080
Sterling,IL,Illinois,Whiteside,61081
Stillman Valley,IL,Illinois,Ogle,61084
Stockton,IL,Illinois,Jo Daviess,61085
Warren,IL,Illinois,Jo Daviess,61087
Winnebago,IL,Illinois,Winnebago,61088
Winslow,IL,Illinois,Stephenson,61089
Woosung,IL,Illinois,Ogle,61091
Rockford,IL,Illinois,Winnebago,61101
Rockford,IL,Illinois,Winnebago,61102
Rockford,IL,Illinois,Winnebago,61103
Rockford,IL,Illinois,Winnebago,61104
Rockford,IL,Illinois,Winnebago,61107
Rockford,IL,Illinois,Winnebago,61108
Rockford,IL,Illinois,Winnebago,61109
Loves Park,IL,Illinois,Winnebago,61111
Rockford,IL,Illinois,Winnebago,61112
Rockford,IL,Illinois,Winnebago,61114
Machesney Park,IL,Illinois,Winnebago,61115
Rock Island,IL,Illinois,Rock Island,61201
Albany,IL,Illinois,Whiteside,61230
Aledo,IL,Illinois,Mercer,61231
Andalusia,IL,Illinois,Rock Island,61232
Annawan,IL,Illinois,Henry,61234
Atkinson,IL,Illinois,Henry,61235
Barstow,IL,Illinois,Rock Island,61236
Cambridge,IL,Illinois,Henry,61238
Carbon Cliff,IL,Illinois,Rock Island,61239
Coal Valley,IL,Illinois,Rock Island,61240
Colona,IL,Illinois,Henry,61241
Cordova,IL,Illinois,Rock Island,61242
Deer Grove,IL,Illinois,Whiteside,61243
East Moline,IL,Illinois,Rock Island,61244
Erie,IL,Illinois,Whiteside,61250
Fenton,IL,Illinois,Whiteside,61251
Fulton,IL,Illinois,Whiteside,61252
Geneseo,IL,Illinois,Henry,61254
Hampton,IL,Illinois,Rock Island,61256
Hillsdale,IL,Illinois,Rock Island,61257
Hooppole,IL,Illinois,Henry,61258
Illinois City,IL,Illinois,Rock Island,61259
Joy,IL,Illinois,Mercer,61260
Lyndon,IL,Illinois,Whiteside,61261
Lynn Center,IL,Illinois,Henry,61262
Matherville,IL,Illinois,Mercer,61263
Milan,IL,Illinois,Rock Island,61264
Moline,IL,Illinois,Rock Island,61265
Morrison,IL,Illinois,Whiteside,61270
New Boston,IL,Illinois,Mercer,61272
Orion,IL,Illinois,Henry,61273
Osco,IL,Illinois,Henry,61274
Port Byron,IL,Illinois,Rock Island,61275
Preemption,IL,Illinois,Mercer,61276
Prophetstown,IL,Illinois,Whiteside,61277
Rapids City,IL,Illinois,Rock Island,61278
Reynolds,IL,Illinois,Rock Island,61279
Sherrard,IL,Illinois,Mercer,61281
Silvis,IL,Illinois,Rock Island,61282
Tampico,IL,Illinois,Whiteside,61283
Taylor Ridge,IL,Illinois,Rock Island,61284
Thomson,IL,Illinois,Carroll,61285
La Salle,IL,Illinois,LaSalle,61301
Amboy,IL,Illinois,Lee,61310
Ancona,IL,Illinois,Livingston,61311
Arlington,IL,Illinois,Bureau,61312
Blackstone,IL,Illinois,Livingston,61313
Buda,IL,Illinois,Bureau,61314
Bureau,IL,Illinois,Bureau,61315
Cedar Point,IL,Illinois,LaSalle,61316
Cherry,IL,Illinois,Bureau,61317
Compton,IL,Illinois,Lee,61318
Cornell,IL,Illinois,Livingston,61319
Dalzell,IL,Illinois,Bureau,61320
Dana,IL,Illinois,LaSalle,61321
Depue,IL,Illinois,Bureau,61322
Dover,IL,Illinois,Bureau,61323
Eldena,IL,Illinois,Lee,61324
Grand Ridge,IL,Illinois,LaSalle,61325
Granville,IL,Illinois,Putnam,61326
Hennepin,IL,Illinois,Putnam,61327
Kasbeer,IL,Illinois,Bureau,61328
Ladd,IL,Illinois,Bureau,61329
La Moille,IL,Illinois,Bureau,61330
Lee Center,IL,Illinois,Lee,61331
Leonore,IL,Illinois,LaSalle,61332
Long Point,IL,Illinois,Livingston,61333
Lostant,IL,Illinois,LaSalle,61334
McNabb,IL,Illinois,Putnam,61335
Magnolia,IL,Illinois,Putnam,61336
Malden,IL,Illinois,Bureau,61337
Manlius,IL,Illinois,Bureau,61338
Mark,IL,Illinois,Putnam,61340
Marseilles,IL,Illinois,LaSalle,61341
Mendota,IL,Illinois,LaSalle,61342
Mineral,IL,Illinois,Bureau,61344
Neponset,IL,Illinois,Bureau,61345
New Bedford,IL,Illinois,Bureau,61346
Oglesby,IL,Illinois,LaSalle,61348
Ohio,IL,Illinois,Bureau,61349
Ottawa,IL,Illinois,LaSalle,61350
Paw Paw,IL,Illinois,Lee,61353
Peru,IL,Illinois,LaSalle,61354
Princeton,IL,Illinois,Bureau,61356
Rutland,IL,Illinois,LaSalle,61358
Seatonville,IL,Illinois,Bureau,61359
Seneca,IL,Illinois,LaSalle,61360
Sheffield,IL,Illinois,Bureau,61361
Spring Valley,IL,Illinois,Bureau,61362
Standard,IL,Illinois,Putnam,61363
Streator,IL,Illinois,LaSalle,61364
Sublette,IL,Illinois,Lee,61367
Tiskilwa,IL,Illinois,Bureau,61368
Toluca,IL,Illinois,Marshall,61369
Tonica,IL,Illinois,LaSalle,61370
Troy Grove,IL,Illinois,LaSalle,61372
Utica,IL,Illinois,LaSalle,61373
Van Orin,IL,Illinois,Bureau,61374
Varna,IL,Illinois,Marshall,61375
Walnut,IL,Illinois,Bureau,61376
Wenona,IL,Illinois,Marshall,61377
West Brooklyn,IL,Illinois,Lee,61378
Wyanet,IL,Illinois,Bureau,61379
Galesburg,IL,Illinois,Knox,61401
Abingdon,IL,Illinois,Knox,61410
Adair,IL,Illinois,McDonough,61411
Alexis,IL,Illinois,Warren,61412
Alpha,IL,Illinois,Henry,61413
Altona,IL,Illinois,Knox,61414
Avon,IL,Illinois,Fulton,61415
Bardolph,IL,Illinois,McDonough,61416
Berwick,IL,Illinois,Warren,61417
Biggsville,IL,Illinois,Henderson,61418
Bishop Hill,IL,Illinois,Henry,61419
Blandinsville,IL,Illinois,McDonough,61420
Bradford,IL,Illinois,Stark,61421
Bushnell,IL,Illinois,McDonough,61422
Cameron,IL,Illinois,Warren,61423
Camp Grove,IL,Illinois,Marshall,61424
Carman,IL,Illinois,Henderson,61425
Castleton,IL,Illinois,Stark,61426
Cuba,IL,Illinois,Fulton,61427
Dahinda,IL,Illinois,Knox,61428
East Galesburg,IL,Illinois,Knox,61430
Ellisville,IL,Illinois,Fulton,61431
Fairview,IL,Illinois,Fulton,61432
Fiatt,IL,Illinois,Fulton,61433
Galva,IL,Illinois,Henry,61434
Gerlaw,IL,Illinois,Warren,61435
Gilson,IL,Illinois,Knox,61436
Gladstone,IL,Illinois,Henderson,61437
Good Hope,IL,Illinois,McDonough,61438
Henderson,IL,Illinois,Knox,61439
Industry,IL,Illinois,McDonough,61440
Ipava,IL,Illinois,Fulton,61441
Keithsburg,IL,Illinois,Mercer,61442
Kewanee,IL,Illinois,Henry,61443
Kirkwood,IL,Illinois,Warren,61447
Knoxville,IL,Illinois,Knox,61448
La Fayette,IL,Illinois,Stark,61449
La Harpe,IL,Illinois,Hancock,61450
Laura,IL,Illinois,Peoria,61451
Littleton,IL,Illinois,Schuyler,61452
Little York,IL,Illinois,Warren,61453
Lomax,IL,Illinois,Henderson,61454
Macomb,IL,Illinois,McDonough,61455
Maquon,IL,Illinois,Knox,61458
Marietta,IL,Illinois,Fulton,61459
Media,IL,Illinois,Henderson,61460
Monmouth,IL,Illinois,Warren,61462
New Windsor,IL,Illinois,Mercer,61465
North Henderson,IL,Illinois,Mercer,61466
Oneida,IL,Illinois,Knox,61467
Ophiem,IL,Illinois,Henry,61468
Oquawka,IL,Illinois,Henderson,61469
Prairie City,IL,Illinois,McDonough,61470
Raritan,IL,Illinois,Henderson,61471
Rio,IL,Illinois,Knox,61472
Roseville,IL,Illinois,Warren,61473
Saint Augustine,IL,Illinois,Knox,61474
Sciota,IL,Illinois,McDonough,61475
Seaton,IL,Illinois,Mercer,61476
Smithfield,IL,Illinois,Fulton,61477
Smithshire,IL,Illinois,Warren,61478
Speer,IL,Illinois,Stark,61479
Stronghurst,IL,Illinois,Henderson,61480
Table Grove,IL,Illinois,Fulton,61482
Toulon,IL,Illinois,Stark,61483
Vermont,IL,Illinois,Fulton,61484
Victoria,IL,Illinois,Knox,61485
Viola,IL,Illinois,Mercer,61486
Wataga,IL,Illinois,Knox,61488
Williamsfield,IL,Illinois,Knox,61489
Woodhull,IL,Illinois,Henry,61490
Wyoming,IL,Illinois,Stark,61491
Astoria,IL,Illinois,Fulton,61501
Benson,IL,Illinois,Woodford,61516
Brimfield,IL,Illinois,Peoria,61517
Bryant,IL,Illinois,Fulton,61519
Canton,IL,Illinois,Fulton,61520
Chillicothe,IL,Illinois,Peoria,61523
Dunfermline,IL,Illinois,Fulton,61524
Dunlap,IL,Illinois,Peoria,61525
Edelstein,IL,Illinois,Peoria,61526
Edwards,IL,Illinois,Peoria,61528
Elmwood,IL,Illinois,Peoria,61529
Eureka,IL,Illinois,Woodford,61530
Farmington,IL,Illinois,Fulton,61531
Forest City,IL,Illinois,Mason,61532
Glasford,IL,Illinois,Peoria,61533
Green Valley,IL,Illinois,Tazewell,61534
Groveland,IL,Illinois,Tazewell,61535
Hanna City,IL,Illinois,Peoria,61536
Henry,IL,Illinois,Marshall,61537
Kingston Mines,IL,Illinois,Peoria,61539
Lacon,IL,Illinois,Marshall,61540
La Rose,IL,Illinois,Marshall,61541
Lewistown,IL,Illinois,Fulton,61542
Liverpool,IL,Illinois,Fulton,61543
London Mills,IL,Illinois,Fulton,61544
Lowpoint,IL,Illinois,Woodford,61545
Manito,IL,Illinois,Mason,61546
Mapleton,IL,Illinois,Peoria,61547
Metamora,IL,Illinois,Woodford,61548
Morton,IL,Illinois,Tazewell,61550
Mossville,IL,Illinois,Peoria,61552
Norris,IL,Illinois,Fulton,61553
Pekin,IL,Illinois,Tazewell,61554
Princeville,IL,Illinois,Peoria,61559
Putnam,IL,Illinois,Putnam,61560
Roanoke,IL,Illinois,Woodford,61561
Rome,IL,Illinois,Peoria,61562
Saint David,IL,Illinois,Fulton,61563
South Pekin,IL,Illinois,Tazewell,61564
Sparland,IL,Illinois,Marshall,61565
Topeka,IL,Illinois,Mason,61567
Tremont,IL,Illinois,Tazewell,61568
Trivoli,IL,Illinois,Peoria,61569
Washburn,IL,Illinois,Woodford,61570
Washington,IL,Illinois,Tazewell,61571
Yates City,IL,Illinois,Knox,61572
Peoria,IL,Illinois,Peoria,61602
Peoria,IL,Illinois,Peoria,61603
Peoria,IL,Illinois,Peoria,61604
Peoria,IL,Illinois,Peoria,61605
Peoria,IL,Illinois,Peoria,61606
Peoria,IL,Illinois,Peoria,61607
Creve Coeur,IL,Illinois,Tazewell,61610
East Peoria,IL,Illinois,Tazewell,61611
Peoria,IL,Illinois,Peoria,61614
Peoria,IL,Illinois,Peoria,61615
Peoria Heights,IL,Illinois,Peoria,61616
Peoria,IL,Illinois,Peoria,61625
Bloomington,IL,Illinois,McLean,61701
Bloomington,IL,Illinois,McLean,61704
Bloomington,IL,Illinois,McLean,61705
Anchor,IL,Illinois,McLean,61720
Armington,IL,Illinois,Tazewell,61721
Arrowsmith,IL,Illinois,McLean,61722
Atlanta,IL,Illinois,Logan,61723
Bellflower,IL,Illinois,McLean,61724
Carlock,IL,Illinois,McLean,61725
Chenoa,IL,Illinois,McLean,61726
Clinton,IL,Illinois,De Witt,61727
Colfax,IL,Illinois,McLean,61728
Congerville,IL,Illinois,Woodford,61729
Cooksville,IL,Illinois,McLean,61730
Cropsey,IL,Illinois,McLean,61731
Danvers,IL,Illinois,McLean,61732
Deer Creek,IL,Illinois,Tazewell,61733
Delavan,IL,Illinois,Tazewell,61734
Dewitt,IL,Illinois,De Witt,61735
Downs,IL,Illinois,McLean,61736
Ellsworth,IL,Illinois,McLean,61737
El Paso,IL,Illinois,Woodford,61738
Fairbury,IL,Illinois,Livingston,61739
Flanagan,IL,Illinois,Livingston,61740
Forrest,IL,Illinois,Livingston,61741
Goodfield,IL,Illinois,Woodford,61742
Graymont,IL,Illinois,Livingston,61743
Gridley,IL,Illinois,McLean,61744
Heyworth,IL,Illinois,McLean,61745
Hopedale,IL,Illinois,Tazewell,61747
Hudson,IL,Illinois,McLean,61748
Kenney,IL,Illinois,De Witt,61749
Lane,IL,Illinois,De Witt,61750
Lawndale,IL,Illinois,Logan,61751
Le Roy,IL,Illinois,McLean,61752
Lexington,IL,Illinois,McLean,61753
McLean,IL,Illinois,McLean,61754
Mackinaw,IL,Illinois,Tazewell,61755
Maroa,IL,Illinois,Macon,61756
Minier,IL,Illinois,Tazewell,61759
Minonk,IL,Illinois,Woodford,61760
Normal,IL,Illinois,McLean,61761
Pontiac,IL,Illinois,Livingston,61764
Saunemin,IL,Illinois,Livingston,61769
Saybrook,IL,Illinois,McLean,61770
Secor,IL,Illinois,Woodford,61771
Shirley,IL,Illinois,McLean,61772
Sibley,IL,Illinois,Ford,61773
Stanford,IL,Illinois,McLean,61774
Strawn,IL,Illinois,Livingston,61775
Towanda,IL,Illinois,McLean,61776
Wapella,IL,Illinois,De Witt,61777
Waynesville,IL,Illinois,De Witt,61778
Urbana,IL,Illinois,Champaign,61801
Urbana,IL,Illinois,Champaign,61802
Allerton,IL,Illinois,Vermilion,61810
Alvin,IL,Illinois,Vermilion,61811
Armstrong,IL,Illinois,Vermilion,61812
Bement,IL,Illinois,Piatt,61813
Bismarck,IL,Illinois,Vermilion,61814
